arch_id,train_loss,train_accuracy,train_per_time,train_all_time,test_loss,test_accuracy,max_test_accuracy,test_per_time,test_all_time,best_epoch
56,0.0025018967632204295,100.0,0.21967542171478271,15.37727952003479,6.32376907196045,6.15,12.62,,,4
57,0.04498704591393471,100.0,0.19405106135777064,13.583574295043945,6.34407236328125,9.01,11.46,,,2
58,2.0324473304748536,26.39999983215332,0.1707286698477609,11.951006889343262,5.915836952209473,7.55,8.58,,,0
59,0.004823581323027611,100.0,0.2154797009059361,15.083579063415527,7.304085772705078,8.66,12.55,,,5
60,0.02926176519691944,100.0,0.21436079229627336,15.005255460739136,7.603413945007325,8.94,10.24,,,6
61,0.01089286670833826,100.0,0.20683683327266147,14.478578329086304,9.877432388305664,9.57,11.11,,,9
62,0.0038559397719800472,100.0,0.21947014331817627,15.362910032272339,12.42017667541504,8.63,10.21,,,6
63,0.032215337187051774,99.80000012207032,0.24160051005227226,16.912035703659058,7.018044091033936,8.19,10.0,,,0
64,0.018800352841615676,100.0,0.2576550347464425,18.035852432250977,6.617262521362305,8.88,12.19,,,5
65,0.01264098647236824,100.0,0.25944110666002546,18.160877466201782,6.3230811248779295,10.47,13.31,,,27
66,0.03657725870609283,100.0,0.1778062105178833,12.446434736251831,8.874480586242676,5.87,10.2,,,23
67,0.009281426653265952,100.0,0.2530001061303275,17.710007429122925,5.243154525756836,7.85,10.75,,,2
68,0.011899063721299171,100.0,0.20754477296556745,14.528134107589722,4.862584996032715,9.97,13.07,,,18
69,0.003728409394621849,100.0,0.20935712541852677,14.654998779296875,7.228404724121094,9.65,12.19,,,7
70,0.008269503645598888,100.0,0.20825269903455462,14.577688932418823,6.0209912712097164,9.58,12.92,,,19
71,0.0042243519239127635,100.0,0.20549796649387905,14.384857654571533,8.54421318359375,7.28,11.03,,,8
72,0.006424031734466553,100.0,0.18114846093314035,12.680392265319824,6.472916967773437,7.57,10.2,,,0
73,0.014285272017121315,100.0,0.21338650499071393,14.937055349349976,8.071670327758788,9.2,13.1,,,8
74,2.3025852222442627,9.999999618530273,0.2049356119973319,14.345492839813232,2.3025853363037108,10.0,10.0,,,0
75,1.2329302272796632,69.19999798583984,0.19292548724583217,13.504784107208252,8.428967715454101,9.85,11.26,,,27
76,0.7378470568656922,89.19999981689453,0.18374599729265487,12.86221981048584,14.375168562316894,6.23,11.36,,,47
77,0.012801527917385102,100.0,0.22331111431121825,15.631778001785278,4.276945925903321,9.73,13.35,,,33
78,0.03231996592879295,100.0,0.23408801555633546,16.38616108894348,7.0905462242126465,10.02,12.08,,,34
79,0.0026113045141100883,100.0,0.20168792520250592,14.118154764175415,6.050288614654541,9.67,9.99,,,12
80,0.007819444604218006,100.0,0.21794818469456265,15.256372928619385,5.082328253936768,11.47,11.85,,,34
81,0.0059753025025129315,100.0,0.25521134989602223,17.864794492721558,7.006953308868408,7.31,11.23,,,13
82,0.1723930184841156,98.20000024414063,0.2385150398526873,16.69605278968811,9.366118948364258,9.18,11.98,,,16
83,0.9483864955902099,74.79999725341797,0.1860907622746059,13.026353359222412,16.852288143920898,7.54,10.75,,,23
84,0.003808093262836337,100.0,0.20041469505855014,14.02902865409851,8.315216123962403,8.57,11.23,,,18
85,0.0037015585899353026,100.0,0.21525701795305524,15.067991256713867,5.576732762145996,9.24,14.65,,,22
86,0.002266889026388526,100.0,0.21361148697989327,14.95280408859253,7.4479673324584965,7.91,11.05,,,12
87,1.4561661462783813,50.399999633789065,0.1854750224522182,12.983251571655273,14.801662860107422,9.61,11.09,,,24
88,0.02131121261417866,100.0,0.20861050401415143,14.6027352809906,9.597718644714355,7.48,10.0,,,0
89,0.0022226618248969315,100.0,0.2026484421321324,14.185390949249268,5.9494841796875,7.94,13.43,,,8
90,0.005750544965267181,100.0,0.22574047020503452,15.801832914352417,9.671325102233887,8.97,12.61,,,9
91,0.1107660459280014,100.0,0.21530685084206716,15.071479558944702,9.023994717407227,7.42,10.79,,,8
92,0.005575393661856652,100.0,0.21742120470319476,15.219484329223633,10.013921089172364,9.9,11.68,,,8
93,0.007167162366211414,100.0,0.20381619930267333,14.267133951187134,8.189656176757813,6.52,10.62,,,14
94,0.40684533381462096,97.99999688720703,0.19164093221936906,13.414865255355835,13.188531457519531,6.78,11.32,,,21
95,0.060910301715135576,100.0,0.17247546059744698,12.073282241821289,10.48097000579834,6.45,8.58,,,8
96,0.00794168747588992,100.0,0.2383831296648298,16.686819076538086,8.584050087738037,9.66,12.06,,,22
97,0.00863556446135044,100.0,0.17929856436593192,12.550899505615234,7.2356879440307615,8.62,14.41,,,14
98,0.00724675528332591,100.0,0.19759884561811175,13.831919193267822,6.354324314880371,11.75,12.6,,,30
99,0.003113946467638016,100.0,0.21404612745557514,14.983228921890259,5.322327314758301,9.66,10.61,,,8
100,0.01101176318526268,100.0,0.21906205586024693,15.334343910217285,8.402406134033203,6.6,11.81,,,2
101,1.8640722703933716,37.79999920654297,0.19075405597686768,13.352783918380737,7.40766370010376,6.56,9.56,,,0
102,0.008302852928638459,100.0,0.225360597882952,15.77524185180664,6.899959996032715,8.81,10.29,,,7
103,0.024618645772337914,100.0,0.21554053851536342,15.08783769607544,6.04712417755127,9.33,11.21,,,36
104,2.3025852699279783,9.99999998474121,0.19653068610600063,13.757148027420044,2.3025852561950684,10.0,10.0,,,0
105,2.302585178375244,9.999999717712402,0.1704240424292428,11.929682970046997,2.3025851860046385,10.0,10.0,,,0
106,0.042966882318258286,100.0,0.18240359510694232,12.768251657485962,9.580001960754394,8.4,11.63,,,32
107,0.0716290311217308,100.0,0.19984766074589322,13.989336252212524,20.544106524658204,8.98,13.06,,,24
108,2.3025855770111083,10.000000106811523,0.18147262505122594,12.703083753585815,2.3025855895996092,10.0,10.0,,,0
109,0.019270443707704542,100.0,0.23195249353136335,16.236674547195435,5.71739672241211,9.47,10.98,,,37
110,0.007304016768932342,100.0,0.19031054292406355,13.321738004684448,9.764506503295898,8.71,12.14,,,7
111,0.0023741183448582888,100.0,0.2276360239301409,15.934521675109863,6.610225379943848,9.51,14.22,,,11
112,0.005475426271557808,100.0,0.20000532695225307,14.000372886657715,10.233188914489746,9.92,10.36,,,14
113,0.7378470568656922,89.19999981689453,0.17758586747305735,12.431010723114014,14.375168562316894,6.23,11.36,,,47
114,0.008227930039167403,100.0,0.20221636976514543,14.15514588356018,4.882557315826416,7.1,11.74,,,18
115,0.004634459599852562,100.0,0.18507700988224574,12.955390691757202,7.1183763610839845,10.34,11.09,,,14
116,0.012652097538113595,100.0,0.21220929963248117,14.854650974273682,5.25662389793396,9.49,10.69,,,16
117,0.007656222265213728,100.0,0.2371735061917986,16.602145433425903,11.37388671875,9.72,12.4,,,26
118,0.9707798032760621,77.79999938964843,0.17173817838941302,12.021672487258911,8.010098016357421,10.66,11.99,,,52
119,0.01081508656591177,100.0,0.22434425013405937,15.704097509384155,5.126557521820068,10.5,11.9,,,30
120,2.302585201263428,9.99999976348877,0.2209078448159354,15.463549137115479,2.3025850837707518,10.0,10.0,,,0
121,0.004215598843991757,100.0,0.2302330391747611,16.116312742233276,8.982710182189942,8.03,10.7,,,12
122,0.007528830874711275,100.0,0.20801458699362618,14.561021089553833,6.3536044746398925,7.06,12.54,,,10
123,0.06403228417038917,100.0,0.209320524760655,14.65243673324585,10.364576579284668,8.4,11.48,,,3
124,0.002873257905244827,100.0,0.1925671339035034,13.47969937324524,6.5517631500244145,9.26,11.96,,,8
125,0.015812252685427665,100.0,0.19169041429247174,13.418329000473022,5.548994018554687,7.31,12.7,,,5
126,0.1592749172449112,99.80000012207032,0.19403177329472132,13.582224130630493,18.766397885131838,8.9,13.1,,,20
127,0.012881267249584199,100.0,0.2114621945789882,14.802353620529175,7.483131832885742,7.64,10.65,,,14
128,0.003885079152882099,100.0,0.215170761517116,15.06195330619812,7.06039298248291,9.89,10.54,,,10
129,0.011365659296512605,100.0,0.23884327411651612,16.719029188156128,7.463946561431885,6.15,11.26,,,30
130,0.0040715009160339835,100.0,0.19816960947854179,13.871872663497925,5.867201852416992,9.86,14.29,,,18
131,0.06298886400461197,100.0,0.1992967162813459,13.950770139694214,5.777564374542236,10.3,13.92,,,18
132,0.002873257905244827,100.0,0.19200060708182198,13.440042495727539,6.5517631500244145,9.26,11.96,,,8
133,0.0030589132364839317,100.0,0.21474276270185197,15.031993389129639,5.896799324035644,6.3,12.11,,,14
134,0.008053705155849456,100.0,0.21686603341783797,15.180622339248657,8.029392752075195,5.86,10.82,,,12
135,0.0036520617194473744,100.0,0.17888687338147843,12.522081136703491,6.314308036041259,8.88,13.89,,,8
136,0.06895055234432221,100.0,0.2417311702455793,16.92118191719055,4.940023756408691,9.68,12.42,,,16
137,0.004716134641319513,100.0,0.2187587397439139,15.313111782073975,8.91610171508789,9.31,10.62,,,25
138,0.020625731602311133,99.80000012207032,0.25670204162597654,17.96914291381836,6.289020243835449,9.66,12.55,,,9
139,0.04824611005187034,100.0,0.21570029599326,15.099020719528198,11.303991232299804,9.25,16.14,,,12
140,0.003930688746273518,100.0,0.21138170446668353,14.796719312667847,9.012759523773193,8.45,13.87,,,6
141,0.007961687549948693,100.0,0.22779038633619036,15.945327043533325,6.918030844116211,7.17,10.23,,,12
142,0.014473907992243767,100.0,0.22519585064479283,15.763709545135498,6.920710298156738,6.96,12.58,,,21
143,0.011899063721299171,100.0,0.20568513189043316,14.397959232330322,4.862584996032715,9.97,13.07,,,18
144,0.5939041018486023,91.39999835205079,0.2006016390664237,14.042114734649658,13.96046494140625,11.55,11.87,,,52
145,0.0037538968119770286,100.0,0.1974771227155413,13.82339859008789,6.065401431655884,8.73,14.23,,,13
146,0.2334674175977707,100.0,0.18736809662410192,13.115766763687134,13.648723831176758,8.94,11.79,,,29
147,0.004891619626432657,100.0,0.23439604214259557,16.40772294998169,9.239912277221679,10.21,12.62,,,23
148,0.003996274003759026,100.0,0.21159027644566128,14.811319351196289,6.390669290161132,8.8,10.69,,,20
149,0.003467252003028989,100.0,0.19577957562037876,13.704570293426514,5.786598126983643,7.43,10.25,,,9
150,0.005091652493923902,100.0,0.19635698795318604,13.744989156723022,9.947980047607421,4.8,11.44,,,7
151,1.5363788204193116,46.79999960327149,0.1840656280517578,12.884593963623047,12.815347563171386,7.49,11.41,,,18
152,0.012652097538113595,100.0,0.21028918879372732,14.720243215560913,5.25662389793396,9.49,10.69,,,16
153,0.008733544185757638,100.0,0.240606723512922,16.84247064590454,9.664422885131836,7.63,11.99,,,3
154,0.006286944910883904,100.0,0.22726290225982665,15.908403158187866,7.308900848388672,6.6,9.98,,,25
155,0.2704525728225708,98.40000024414063,0.20373442513602122,14.261409759521484,19.821953106689453,7.84,11.79,,,30
156,0.059527263879776,100.0,0.19004762853894916,13.30333399772644,16.202458267211913,8.22,13.4,,,24
157,2.0573449630737306,26.200000122070314,0.17486633913857597,12.240643739700317,5.746506018066406,8.7,9.53,,,17
158,0.003578105116263032,100.0,0.23079414367675782,16.155590057373047,9.816684268188476,7.95,15.68,,,0
159,0.0035156341698020697,100.0,0.19709385803767612,13.796570062637329,10.303727459716796,9.47,11.41,,,0
160,0.19231050014495848,100.0,0.1869821173804147,13.088748216629028,12.798444857788086,11.59,13.22,,,35
161,0.0029667971059679984,100.0,0.1843942744391305,12.907599210739136,8.348717163085938,8.65,10.59,,,18
162,0.006031111642718315,100.0,0.23551739965166366,16.486217975616455,7.698966658020019,7.47,12.23,,,2
163,1.6380386219024659,46.799998992919924,0.1769284418651036,12.384990930557251,9.264598999023438,8.51,13.25,,,0
164,0.005335140470415354,100.0,0.2582221814564296,18.075552701950073,7.328378391265869,6.72,10.39,,,15
165,0.010709001004695892,100.0,0.22811545644487655,15.968081951141357,6.552132318878174,10.27,10.75,,,39
166,0.016926051527261735,100.0,0.1923316751207624,13.46321725845337,8.274775393676757,9.23,12.07,,,23
167,0.004420580435544252,100.0,0.19489329883030482,13.642530918121338,8.94541364440918,6.66,12.17,,,5
168,0.0026483502741903066,100.0,0.24388377325875418,17.071864128112793,4.942025355911255,9.77,11.76,,,4
169,0.00935234820842743,100.0,0.207119699886867,14.498378992080688,6.576994192504883,6.36,10.77,,,2
170,0.018156935706734656,100.0,0.19795939241136823,13.857157468795776,8.54322693939209,6.82,10.37,,,19
171,0.020412025719881058,100.0,0.23400231770106725,16.380162239074707,5.130646101379394,10.19,12.68,,,20
172,2.302585178375244,9.999999717712402,0.1707155908857073,11.950091361999512,2.3025851860046385,10.0,10.0,,,0
173,0.17380382025241853,100.0,0.1952867337635585,13.670071363449097,5.838558586883545,9.49,11.01,,,5
174,0.00674225077405572,100.0,0.20525303568158831,14.367712497711182,5.618075407409668,7.01,10.18,,,16
175,0.5039888548851014,95.9999974975586,0.21177468640463692,14.824228048324585,9.758561013793946,10.65,11.72,,,28
176,0.005487814035266637,100.0,0.18481017521449497,12.936712265014648,4.8473678451538085,8.4,15.09,,,17
177,0.1516299579143524,100.0,0.19636367389134,13.745457172393799,11.988085205078125,10.91,11.39,,,26
178,0.008437176257371903,100.0,0.2245023386819022,15.715163707733154,6.282356940460205,10.93,11.75,,,27
179,0.0052674500979483126,100.0,0.2168337787900652,15.178364515304565,6.367176834869385,9.01,12.89,,,5
180,0.006983394715934992,100.0,0.2388878788266863,16.722151517868042,5.057837004089356,9.87,11.24,,,25
181,0.020191672012209894,100.0,0.21160147530691964,14.812103271484375,5.5957742736816405,8.64,12.78,,,13
182,2.302585178375244,9.999999717712402,0.17226076466696602,12.058253526687622,2.3025851860046385,10.0,10.0,,,0
183,1.1003844137191772,71.19999725341796,0.18930608885628836,13.251426219940186,11.126266941833496,8.12,11.7,,,51
184,1.194412049293518,58.19999966430664,0.21915077141353062,15.340553998947144,3.9306732299804685,10.71,10.71,,,63
185,0.040578173249959944,99.80000012207032,0.21466899939945766,15.026829957962036,5.30440188293457,8.8,14.24,,,7
186,0.006014052007347346,100.0,0.16189137867518832,11.332396507263184,8.065747055053711,7.21,8.97,,,1
187,0.03945506048202515,100.0,0.19706246512276784,13.79437255859375,12.706517597961426,9.32,11.21,,,23
188,1.593760926246643,52.79999954223633,0.19984803540366036,13.989362478256226,6.322049253845215,8.89,9.39,,,61
189,0.004403095331043005,100.0,0.2031007630484445,14.217053413391113,8.072026317596436,8.67,14.54,,,15
190,0.010768000096082687,100.0,0.19967409202030728,13.977186441421509,12.143802252197265,10.42,12.73,,,19
191,0.010898954093456268,100.0,0.20654544830322266,14.458181381225586,7.880409979248047,6.42,10.83,,,0
192,0.008383316315710545,100.0,0.20135298456464495,14.094708919525146,7.58724963684082,8.51,14.66,,,0
193,0.5489479646682739,88.79999822998047,0.20308466979435513,14.215926885604858,4.30335138168335,9.17,10.09,,,5
194,0.002704344077035785,100.0,0.19652840069362096,13.756988048553467,7.261586611938476,8.3,11.16,,,8
195,0.006273904953151941,100.0,0.18408062798636302,12.88564395904541,5.441278193664551,10.18,11.26,,,19
196,0.005837935142219066,100.0,0.19642386777060372,13.74967074394226,6.053117054748535,7.99,9.47,,,15
197,0.007218906741589308,100.0,0.20079474789755686,14.05563235282898,9.864617784118652,9.04,11.33,,,12
198,0.004906850624829531,100.0,0.21289231777191162,14.902462244033813,9.890980210876466,8.25,12.0,,,3
199,1.1473933143615722,77.59999951171875,0.16367063862936837,11.456944704055786,7.380248553466797,8.23,9.19,,,53
200,0.01243054611235857,100.0,0.18914623941693987,13.240236759185791,10.585657083129883,9.26,11.69,,,28
201,0.006534345094114542,100.0,0.17442775794437954,12.209943056106567,6.177171788787842,7.77,10.23,,,0
202,0.0046440095938742165,100.0,0.23112505504063197,16.17875385284424,6.252421514892578,8.93,11.43,,,9
203,0.012833746910095215,100.0,0.24552505356924875,17.186753749847412,4.815940608978272,8.86,13.34,,,3
204,0.004213662080466747,100.0,0.21270641599382673,14.889449119567871,9.05313576965332,9.76,12.15,,,16
205,0.0028582113534212114,100.0,0.19660446643829346,13.762312650680542,6.3818724182128905,8.05,10.9,,,8
206,0.0036520617194473744,100.0,0.1783339670726231,12.483377695083618,6.314308036041259,8.88,13.89,,,8
207,0.007480363789945841,100.0,0.21844602312360492,15.291221618652344,7.565910969543457,7.49,13.53,,,16
208,1.5553979721069335,45.39999960327148,0.18121299743652344,12.68490982055664,13.620435736083984,8.52,9.27,,,18
209,0.007051660556346178,100.0,0.21131423882075717,14.791996717453003,8.496121000671387,7.29,10.65,,,7
210,0.04498704591393471,100.0,0.18696188926696777,13.087332248687744,6.34407236328125,9.01,11.46,,,2
211,0.003231313280761242,100.0,0.24139417580195835,16.897592306137085,7.32637643661499,6.52,9.44,,,10
212,0.006983394715934992,100.0,0.23558029787881032,16.490620851516724,5.057837004089356,9.87,11.24,,,25
213,0.016946000173687935,100.0,0.20094238349369595,14.065966844558716,7.072779895019531,8.85,12.03,,,14
214,0.0025931894872337578,100.0,0.21172496931893484,14.82074785232544,5.482583215332031,9.49,15.85,,,11
215,0.03657725870609283,100.0,0.17758608204977852,12.431025743484497,8.874480586242676,5.87,10.2,,,23
216,0.011694761767983437,100.0,0.1881594385419573,13.171160697937012,6.0976693756103515,8.95,14.3,,,4
217,0.013391683898866177,100.0,0.20219413552965437,14.153589487075806,8.885516789245605,9.02,10.2,,,10
218,0.005482404638081789,100.0,0.20158185958862304,14.110730171203613,8.397274127197266,7.22,10.95,,,2
219,0.0021218092758208515,100.0,0.19912611075810024,13.938827753067017,6.5786503890991215,9.1,11.06,,,12
220,0.061686904072761534,100.0,0.2025658369064331,14.179608583450317,10.563809280395509,11.0,12.13,,,37
221,0.0029667971059679984,100.0,0.19030342102050782,13.321239471435547,8.348717163085938,8.65,10.59,,,18
222,0.011586317136883736,100.0,0.2042154448372977,14.29508113861084,7.171838242340088,9.64,11.44,,,17
223,0.060910301715135576,100.0,0.1765042407172067,12.355296850204468,10.48097000579834,6.45,8.58,,,8
224,0.006245903268456459,100.0,0.2323077848979405,16.261544942855835,5.40403604888916,7.99,13.39,,,17
225,2.302585678100586,9.999999885559083,0.18722450392586845,13.105715274810791,2.302585386657715,10.0,10.0,,,0
226,1.9821311502456664,29.79999922180176,0.17669071810586112,12.368350267410278,7.288851221466064,7.25,10.12,,,0
227,0.04372973453998566,100.0,0.22266899517604283,15.586829662322998,4.668949082946777,9.68,12.14,,,36
228,0.0021058646626770498,100.0,0.21624720096588135,15.137304067611694,5.321962893676758,9.39,14.15,,,9
229,0.01243054611235857,100.0,0.1865569761821202,13.058988332748413,10.585657083129883,9.26,11.69,,,28
230,0.03753660196065903,100.0,0.23921759809766496,16.745231866836548,8.738086135864258,8.82,10.01,,,23
231,0.698570339679718,86.99999981689453,0.19944990021841866,13.961493015289307,11.727679861450195,9.19,13.16,,,39
232,1.2088399295806884,66.79999798583984,0.1660961491721017,11.62673044204712,9.517895947265625,9.25,10.56,,,51
233,2.302585178375244,9.999999717712402,0.1721217121396746,12.048519849777222,2.3025851860046385,10.0,10.0,,,0
234,0.0035536882411688567,100.0,0.21123542104448592,14.786479473114014,7.740851880645752,9.69,12.06,,,12
235,0.006983394715934992,100.0,0.2302079064505441,16.114553451538086,5.057837004089356,9.87,11.24,,,25
236,0.012881267249584199,100.0,0.23450587136404855,16.4154109954834,7.483131832885742,7.64,10.65,,,14
237,0.02284750212728977,100.0,0.21679121085575648,15.175384759902954,6.405136924743652,8.71,11.68,,,17
238,0.008234174568206071,100.0,0.2201341118131365,15.409387826919556,8.13846895904541,8.15,15.26,,,14
239,2.067048936843872,25.59999951171875,0.16840406485966275,11.788284540176392,5.517756036376953,8.24,8.79,,,17
240,1.1473933143615722,77.59999951171875,0.1618100575038365,11.326704025268555,7.380248553466797,8.23,9.19,,,53
241,0.013429858103394508,100.0,0.22999461378370012,16.09962296485901,7.466480250549316,9.04,14.11,,,4
242,0.009291185438632965,100.0,0.23144614015306744,16.20122981071472,6.32640262374878,9.33,11.79,,,4
243,0.006534345094114542,100.0,0.17671612330845424,12.370128631591797,6.177171788787842,7.77,10.23,,,0
244,0.003322780793532729,100.0,0.22537275041852678,15.776092529296875,6.916694303131104,8.05,10.9,,,8
245,0.5530751533508301,89.79999896240234,0.2027217081614903,14.190519571304321,17.677576014709473,9.47,12.18,,,33
246,0.004292769651859998,100.0,0.2140798330307007,14.985588312149048,7.404323886108399,7.41,9.84,,,9
247,0.5208574995994568,91.59999884033203,0.18789892196655272,13.152924537658691,17.043753890991212,7.27,10.94,,,33
248,0.002660066043958068,100.0,0.21639603206089564,15.147722244262695,7.857111276245117,9.67,9.75,,,50
249,0.007819444604218006,100.0,0.22084191867283412,15.458934307098389,5.082328253936768,11.47,11.85,,,34
250,0.003728409394621849,100.0,0.2084322622844151,14.590258359909058,7.228404724121094,9.65,12.19,,,7
251,1.249948832511902,65.5999984741211,0.19565627915518624,13.695939540863037,8.648063114929199,9.18,12.95,,,46
252,0.010466114237904549,100.0,0.2255495412009103,15.78846788406372,5.3999167236328125,8.83,12.97,,,14
253,0.02926176519691944,100.0,0.2097953830446516,14.68567681312561,7.603413945007325,8.94,10.24,,,6
254,0.015812252685427665,100.0,0.19730121748788015,13.811085224151611,5.548994018554687,7.31,12.7,,,5
255,0.025378071010112763,100.0,0.20205714021410262,14.143999814987183,12.067496347045898,10.47,10.72,,,38
256,0.0021796999610960485,100.0,0.2124762943812779,14.873340606689453,6.644640660095215,5.99,12.57,,,6
257,0.009884806960821151,100.0,0.2106562750680106,14.745939254760742,10.729374142456054,6.5,10.45,,,10
258,0.003728409394621849,100.0,0.20405398436955044,14.28377890586853,7.228404724121094,9.65,12.19,,,7
259,0.004524749353528023,100.0,0.20210890769958495,14.147623538970947,10.442503273010255,8.27,11.16,,,16
260,1.2674618644714355,65.79999871826172,0.1827240024294172,12.790680170059204,11.81922395324707,8.39,10.05,,,44
