arch_id,train_loss,train_accuracy,train_per_time,train_all_time,test_loss,test_accuracy,max_test_accuracy,test_per_time,test_all_time,best_epoch
42,0.008603165671229363,100.0,0.23922347341264996,16.745643138885498,3.1498303369522094,33.77,33.77,,,69
43,0.3153844027519226,93.59999786376953,0.2375312634876796,16.627188444137573,2.8823246646881104,28.34,28.34,,,69
44,0.7012508101463318,78.79999890136719,0.1915872539792742,13.411107778549194,2.1353891439437866,31.73,31.73,,,69
45,0.016277599945664405,100.0,0.18246939863477435,12.772857904434204,3.1775568298339842,31.32,31.43,,,48
46,0.052077089160680774,100.0,0.2434208597455706,17.03946018218994,3.4982782890319823,30.21,32.08,,,37
47,0.03055763238668442,100.0,0.23327906131744386,16.32953429222107,2.9377753286361696,35.22,35.53,,,60
48,1.0833217029571534,63.59999945068359,0.1874023301260812,13.118163108825684,1.9738855167388916,28.23,28.66,,,30
49,0.028730613350868225,100.0,0.21170637266976491,14.819446086883545,2.959119058227539,34.74,34.99,,,59
50,0.058908240020275116,99.60000012207031,0.26984689576285226,18.889282703399658,3.3412175651550293,24.54,24.54,,,69
51,0.02141756947338581,100.0,0.21546262672969274,15.082383871078491,2.84940729598999,32.73,33.08,,,54
52,0.008673114866018296,100.0,0.2519659996032715,17.637619972229004,2.809464112472534,34.65,34.83,,,47
53,1.736065984725952,36.800000061035156,0.17753875936780658,12.42771315574646,2.1048508457183837,23.36,23.41,,,64
54,0.0573890472650528,100.0,0.24099106107439314,16.86937427520752,3.234237563323975,29.72,32.22,,,44
55,0.0294576059281826,100.0,0.17224772317068918,12.057340621948242,2.9677926958084107,31.76,31.76,,,69
56,0.00973249214142561,100.0,0.2416698489870344,16.916889429092407,2.7001228820800782,36.16,36.54,,,52
57,0.23939586448669434,97.39999749755859,0.21454606737409318,15.018224716186523,2.9112581951141356,29.34,30.21,,,50
58,1.7354872331619262,38.59999969482422,0.17623234816959926,12.336264371871948,2.103653691101074,23.13,23.33,,,53
59,0.03599522092938423,100.0,0.2248460054397583,15.739220380783081,3.257508561325073,29.97,32.9,,,36
60,0.14329233992099763,98.80000048828126,0.21498892307281495,15.049224615097046,2.9067375411987304,25.61,25.61,,,69
61,0.014653157070279121,100.0,0.22301076820918492,15.610753774642944,3.317075569152832,32.62,33.4,,,49
62,0.030616145491600036,100.0,0.23371293204171317,16.359905242919922,3.3006267555236817,29.11,29.26,,,64
63,0.26103404545784,93.1999985961914,0.2711411987032209,18.979883909225464,2.9166479221343993,29.54,29.54,,,69
64,0.17720074641704558,95.79999761962891,0.2914363997323172,20.400547981262207,3.1981874435424804,25.29,25.29,,,69
65,0.15485315227508545,95.79999749755859,0.29149272101266044,20.40449047088623,3.1843711038589477,25.4,25.69,,,51
66,0.26378207755088806,96.59999774169921,0.1825587783540998,12.779114484786987,2.830100624084473,29.01,30.06,,,53
67,0.23087276172637938,93.39999871826171,0.28134682178497317,19.69427752494812,3.132277446746826,26.87,26.9,,,67
68,0.29196114611625673,95.1999976196289,0.21493325233459473,15.04532766342163,2.5644923385620118,30.84,30.84,,,69
69,0.018777883112430574,100.0,0.22376444339752197,15.663511037826538,2.8943614288330077,33.45,33.54,,,67
70,0.08662459504604339,99.6,0.21867383548191616,15.30716848373413,3.566131803894043,22.46,22.46,,,69
71,0.03251502995193005,100.0,0.23771707671029227,16.64019536972046,3.2351688201904296,32.95,34.03,,,42
72,0.039532147824764254,100.0,0.17812049388885498,12.468434572219849,2.752591393470764,33.09,34.92,,,36
73,0.38484385585784914,88.99999932861328,0.242781662940979,16.99471640586853,3.0472916557312013,28.23,28.23,,,69
74,2.3025852222442627,9.999999618530273,0.21038150446755546,14.726705312728882,2.3025853363037108,10.0,10.0,,,0
75,1.4677160930633546,49.399998504638674,0.20537872314453126,14.376510620117188,2.02277029800415,27.85,27.85,,,69
76,0.5419590377807617,84.3999970703125,0.18348558970860074,12.84399127960205,2.464206563568115,30.09,30.26,,,67
77,0.03063420668244362,100.0,0.2465707983289446,17.259955883026123,3.543287488555908,24.03,24.03,,,69
78,0.015120025932788848,100.0,0.24458487374441965,17.120941162109375,3.7750760555267333,25.0,26.09,,,29
79,0.009229386538267135,100.0,0.20791495868137905,14.554047107696533,2.8492206871032715,33.37,33.39,,,68
80,0.024640904262661936,100.0,0.22743893350873676,15.920725345611572,3.05363370513916,28.11,28.78,,,53
81,0.008863318391144275,100.0,0.2974153552736555,20.819074869155884,2.791023836517334,34.19,34.59,,,54
82,0.22896592152118683,94.79999749755859,0.2867689711706979,20.073827981948853,3.2338958351135254,23.55,24.68,,,27
83,0.43962518882751467,87.80000042724609,0.1944485868726458,13.611401081085205,2.6231023738861086,30.72,30.76,,,59
84,0.03590226319432259,100.0,0.21797376019614084,15.258163213729858,3.0616795970916746,32.5,32.88,,,60
85,0.012309296809136868,100.0,0.22935174873897007,16.054622411727905,3.128617102432251,34.39,35.59,,,45
86,0.017032176613807678,100.0,0.22554108755929128,15.78787612915039,2.6576383445739746,35.36,36.75,,,51
87,0.8035612292289734,69.79999749755859,0.19635840484074185,13.745088338851929,2.432967693710327,26.56,27.62,,,19
88,0.037415202975273135,100.0,0.21261804785047259,14.883263349533081,3.435751202392578,27.9,27.9,,,69
89,0.08404982268810272,100.0,0.2137268236705235,14.960877656936646,2.609786164855957,33.91,34.26,,,61
90,0.011945646204054356,100.0,0.23366453988211497,16.356517791748047,3.2321000869750978,30.93,32.05,,,36
91,0.25495801436901094,95.39999786376953,0.22125955990382604,15.488169193267822,2.8227268661499023,25.57,25.59,,,64
92,0.01560869012773037,100.0,0.2368488345827375,16.579418420791626,2.9825970165252684,35.31,35.48,,,45
93,0.0895228356719017,99.80000012207032,0.22636537892477854,15.845576524734497,2.8164029222488405,32.67,33.36,,,60
94,0.4798350284099579,87.99999896240234,0.21655733244759695,15.159013271331787,2.6594194759368897,28.72,28.72,,,69
95,0.3296189396381378,94.99999822998046,0.1829225437981742,12.804578065872192,2.9762474586486816,26.67,26.82,,,66
96,0.09946327060461044,100.0,0.2483067853110177,17.38147497177124,2.8507006217956543,33.65,34.1,,,59
97,0.0550402467250824,100.0,0.18241515159606933,12.769060611724854,3.0443612777709963,28.73,29.08,,,40
98,0.03785949268937111,100.0,0.20461658409663608,14.323160886764526,3.0939432064056396,31.22,31.29,,,63
99,0.013707838118076325,100.0,0.2363683019365583,16.545781135559082,3.1355213468551635,33.2,33.2,,,69
100,0.09045784783363342,99.8,0.2601435695375715,18.210049867630005,3.2224934909820555,27.23,28.5,,,42
101,0.7205681772232055,76.20000024414063,0.2036578859601702,14.256052017211914,2.4320497522354128,28.7,28.77,,,67
102,0.018449282392859458,100.0,0.2406334400177002,16.844340801239014,3.2321654956817625,25.22,25.34,,,58
103,0.08703904849290847,99.60000012207031,0.2451098578316825,17.157690048217773,2.9105750492095948,29.88,29.95,,,68
104,2.3025852699279783,9.99999998474121,0.20485830647604805,14.340081453323364,2.3025852561950684,10.0,10.0,,,0
105,2.302585178375244,9.999999717712402,0.17389000143323627,12.172300100326538,2.3025851860046385,10.0,10.0,,,0
106,0.18980198907852172,98.80000012207032,0.18584960528782435,13.009472370147705,2.9872371597290037,27.04,28.68,,,51
107,0.2313870860338211,96.39999749755859,0.2213595390319824,15.49516773223877,2.6266840896606447,32.81,34.9,,,36
108,2.3025855770111083,10.000000106811523,0.19752492223467147,13.826744556427002,2.3025855895996092,10.0,10.0,,,0
109,0.03263636845350266,100.0,0.2659670523234776,18.617693662643433,2.9544631629943847,29.05,29.28,,,63
110,0.05546589982509613,100.0,0.21033563954489573,14.7234947681427,3.0880985473632814,32.75,32.75,,,69
111,0.012181502558290959,100.0,0.2512515238353184,17.58760666847229,2.8538595428466795,34.34,34.35,,,64
112,0.02048217949271202,100.0,0.21603399344852992,15.122379541397095,3.4661740268707275,23.64,23.64,,,69
113,0.5419590377807617,84.3999970703125,0.18084522315434048,12.659165620803833,2.464206563568115,30.09,30.26,,,67
114,0.0555782890021801,100.0,0.22538624491010392,15.777037143707275,2.5805674058914185,33.57,34.39,,,54
115,0.07290847170352936,99.8,0.19938092231750487,13.956664562225342,3.105795792388916,32.35,33.06,,,58
116,0.014194448433816433,100.0,0.22690491335732596,15.883343935012817,2.8915234397888185,29.98,30.4,,,61
117,0.02809815154969692,100.0,0.27944349220820835,19.561044454574585,2.8697987606048585,34.86,35.04,,,54
118,1.3850283851623535,51.19999877929688,0.1745121785572597,12.215852499008179,1.9930549715042114,27.38,27.38,,,69
119,0.012216692328453065,100.0,0.2498196874346052,17.487378120422363,3.3473644161224367,25.37,25.39,,,65
120,2.302585201263428,9.99999976348877,0.22495644433157785,15.74695110321045,2.3025850837707518,10.0,10.0,,,0
121,0.016809414207935334,100.0,0.25626237051827566,17.938365936279297,3.0167824142456054,34.26,35.52,,,42
122,0.015653829351067544,100.0,0.21865708146776472,15.30599570274353,3.1345678630828857,31.38,32.15,,,35
123,0.09430545037984848,99.60000012207031,0.2260627440043858,15.824392080307007,3.1372616279602052,28.79,30.27,,,51
124,0.01870851971209049,100.0,0.2020857436316354,14.146002054214478,2.674199715423584,34.47,34.76,,,59
125,0.030389370173215868,100.0,0.1980841909136091,13.865893363952637,3.029700072479248,30.28,30.31,,,62
126,0.43649561834335326,87.79999920654296,0.20555073874337332,14.388551712036133,2.76615390625,29.19,31.09,,,53
127,0.034735779613256454,100.0,0.2255960328238351,15.791722297668457,2.8351662628173826,28.42,29.22,,,52
128,0.15509753155708314,97.39999725341796,0.23071324144090924,16.149926900863647,3.3210180744171143,25.27,25.27,,,69
129,0.04912419670820236,100.0,0.27334136622292654,19.13389563560486,3.0613733894348143,30.89,30.89,,,69
130,0.016202906742691994,100.0,0.21736822468893868,15.215775728225708,2.7618787183761597,34.5,34.57,,,62
131,0.3062441642284393,95.79999713134765,0.2162374598639352,15.136622190475464,2.8315129699707033,27.42,28.51,,,42
132,0.01870851971209049,100.0,0.20178256034851075,14.124779224395752,2.674199715423584,34.47,34.76,,,59
133,0.018050338581204414,100.0,0.24261948040553502,16.98336362838745,3.007807741737366,33.92,34.14,,,60
134,0.029828769028186798,100.0,0.21476483345031738,15.033538341522217,2.713559757232666,32.88,32.99,,,60
135,0.03355191510915756,100.0,0.18668535436902728,13.06797480583191,2.8311270069122316,33.39,33.39,,,68
136,0.5462802329063415,82.59999743652344,0.29452009882245744,20.61640691757202,3.055024142074585,22.84,22.84,,,69
137,0.9458790535926819,63.19999868774414,0.2532501901899065,17.727513313293457,2.3082185819625853,26.33,27.73,,,13
138,0.1869693832397461,95.99999737548828,0.30482679775782995,21.337875843048096,3.2233253143310545,25.36,25.36,,,69
139,0.217181232213974,96.79999737548827,0.2504980870655605,17.534866094589233,2.7113090425491335,33.01,33.01,,,69
140,0.03455160826444626,100.0,0.22080203124455045,15.45614218711853,2.8706662691116334,33.01,34.05,,,49
141,0.02160072261095047,100.0,0.20724520002092633,14.507164001464844,2.8534738151550294,30.94,31.52,,,51
142,0.04318226873874664,99.80000012207032,0.24734509672437396,17.314156770706177,3.047147716522217,25.86,25.86,,,69
143,0.29196114611625673,95.1999976196289,0.21414453302110945,14.990117311477661,2.5644923385620118,30.84,30.84,,,69
144,0.405322589635849,90.7999985961914,0.22659384863717216,15.86156940460205,2.5202539112091062,31.98,32.3,,,64
145,0.01899586735665798,100.0,0.19936941351209367,13.955858945846558,3.1268704444885254,32.2,33.16,,,44
146,0.3647572894096375,90.39999908447265,0.19939770357949393,13.957839250564575,2.469210132598877,31.83,34.53,,,51
147,0.012969015188515187,100.0,0.2631943838936942,18.423606872558594,2.9064837562561037,36.42,36.84,,,47
148,0.02083945655822754,100.0,0.21797663143702917,15.258364200592041,3.0817234813690186,28.63,29.83,,,48
149,0.023830349355936052,100.0,0.19193929604121618,13.435750722885132,2.7624716609954834,33.49,33.74,,,51
150,0.04112687075138092,100.0,0.19835407733917237,13.884785413742065,3.377633338356018,30.5,31.38,,,44
151,0.8306563296318055,70.39999725341796,0.17784431661878314,12.44910216331482,2.413342343711853,26.55,26.66,,,18
152,0.014194448433816433,100.0,0.2182875088282994,15.280125617980957,2.8915234397888185,29.98,30.4,,,61
153,0.022296889156103134,100.0,0.26339726107461114,18.43780827522278,2.9975441310882567,28.75,28.79,,,55
154,0.01884817510843277,100.0,0.24230871200561524,16.961609840393066,3.6143382041931154,28.91,30.81,,,28
155,0.3830053403377533,91.19999884033203,0.21827082633972167,15.278957843780518,2.76551647567749,27.11,28.31,,,46
156,0.4954678077697754,83.99999731445313,0.19183033875056676,13.428123712539673,2.5953613681793213,30.89,31.29,,,57
157,1.738209822654724,37.99999920654297,0.18200032029833113,12.740022420883179,2.115025384902954,23.02,23.11,,,62
158,0.01005165645480156,100.0,0.2575423002243042,18.027961015701294,3.2644788299560545,32.05,33.12,,,33
159,0.08917123591899871,100.0,0.2010204689843314,14.071432828903198,2.945284589767456,31.53,31.53,,,69
160,0.3832574725151062,89.59999920654298,0.19728635379246304,13.810044765472412,2.4300769161224367,31.9,34.78,,,52
161,0.11393971031904221,98.80000024414062,0.18548955917358398,12.984269142150879,2.9178702869415285,31.86,31.94,,,67
162,0.0195790738761425,100.0,0.2568798201424735,17.981587409973145,2.9970369018554686,32.84,33.29,,,58
163,0.7753121199607849,76.39999987792969,0.17746737003326415,12.422715902328491,2.1180739669799804,30.65,31.21,,,34
164,0.01989269345998764,100.0,0.2695147514343262,18.866032600402832,3.181112787628174,33.27,33.48,,,38
165,0.06492746460437775,99.40000024414063,0.24519518784114291,17.163663148880005,2.9502116413116455,27.15,27.72,,,57
166,0.015875748664140703,100.0,0.19306388241904124,13.514471769332886,2.9713982398986816,27.44,27.51,,,66
167,0.04195791894197464,100.0,0.19390452929905483,13.573317050933838,2.981522446060181,32.89,33.59,,,55
168,0.0032736847866326572,100.0,0.26034259455544606,18.223981618881226,2.9787422832489012,34.94,34.94,,,69
169,0.034267813950777055,100.0,0.22054858548300607,15.438400983810425,3.3028983421325684,29.68,30.7,,,40
170,0.035703815460205075,100.0,0.19767136233193533,13.836995363235474,2.654407194137573,28.51,30.01,,,34
171,0.49697934222221374,81.19999768066407,0.26385722160339353,18.47000551223755,2.641423971557617,27.6,27.6,,,69
172,2.302585178375244,9.999999717712402,0.17411303860800606,12.187912702560425,2.3025851860046385,10.0,10.0,,,0
173,0.28181561064720156,97.99999725341797,0.19311869144439697,13.518308401107788,2.74247381362915,20.56,21.74,,,40
174,0.07339843106269836,99.80000012207032,0.20796800340924945,14.557760238647461,3.0546196266174315,28.14,28.14,,,69
175,0.4885087103843689,89.39999957275391,0.21512258052825928,15.05858063697815,2.2535447467803955,31.82,31.95,,,66
176,0.018031249836087226,100.0,0.17938567229679653,12.556997060775757,2.6675982345581053,33.16,33.57,,,44
177,0.29639594173431394,95.79999749755859,0.19790828227996826,13.853579759597778,2.6181989513397217,32.26,32.26,,,69
178,0.022669449895620346,100.0,0.2361954518726894,16.533681631088257,3.4354370277404787,27.05,27.19,,,61
179,0.026321863994002343,100.0,0.2341952119554792,16.393664836883545,3.074493243789673,30.38,30.86,,,54
180,0.019581396117806436,100.0,0.2657935108457293,18.60554575920105,3.005383697128296,30.85,30.93,,,60
181,0.033171405732631686,100.0,0.20334834030696325,14.234383821487427,2.972982632446289,29.22,30.05,,,27
182,2.302585178375244,9.999999717712402,0.17478561741965157,12.23499321937561,2.3025851860046385,10.0,10.0,,,0
183,0.7834470643997192,75.60000024414063,0.1918390989303589,13.428736925125122,2.20827663230896,30.39,31.44,,,56
184,0.8252448225021363,69.59999822998047,0.23748473099299838,16.623931169509888,3.0494376594543455,22.55,22.82,,,54
185,0.12426029407978058,97.39999749755859,0.22930970532553538,16.051679372787476,3.226781888961792,22.51,22.69,,,53
186,0.0294576059281826,100.0,0.16960440022604806,11.872308015823364,2.9677926958084107,31.76,31.76,,,69
187,0.2354654471874237,95.59999798583985,0.2017810106277466,14.12467074394226,2.770957730102539,26.87,27.15,,,64
188,0.5567660918235778,86.4000004272461,0.20263642242976598,14.184549570083618,2.4772682319641115,30.36,30.41,,,65
189,0.03328485134243965,100.0,0.21973256724221366,15.381279706954956,3.135687409210205,30.71,30.71,,,69
190,0.031682446256279945,99.8,0.211403032711574,14.79821228981018,3.02961393737793,33.53,34.88,,,34
191,0.072885846555233,99.40000012207031,0.2323572942188808,16.265010595321655,3.061323540496826,33.16,33.2,,,68
192,0.03952421995997429,100.0,0.21571840218135288,15.100288152694702,3.055987205696106,31.5,32.55,,,55
193,0.6126948757171631,82.99999731445313,0.20786555835178921,14.550589084625244,2.784166608428955,23.69,23.69,,,69
194,0.008029643550515175,100.0,0.19564424923488072,13.69509744644165,3.2355547491073606,32.07,32.07,,,69
195,0.07298565751314164,99.80000012207032,0.19013618741716656,13.30953311920166,2.6314161582946776,33.06,33.08,,,68
196,0.027539100646972656,100.0,0.20022142614637103,14.015499830245972,2.8988295335769654,33.57,34.93,,,36
197,0.00842987509071827,100.0,0.2032226800918579,14.225587606430054,3.128689678955078,30.77,32.13,,,37
198,0.0132491162866354,100.0,0.2304591485432216,16.132140398025513,3.327193589782715,31.29,31.29,,,69
199,1.3507177867889404,51.79999926757812,0.16467382567269462,11.527167797088623,1.9068046180725098,29.44,29.78,,,65
200,0.03247425252199173,100.0,0.19067981583731516,13.34758710861206,3.4146171058654784,27.71,28.81,,,39
201,0.04994180250167847,100.0,0.173149231501988,12.12044620513916,2.7731220947265625,32.89,34.19,,,30
202,0.018803377717733383,100.0,0.2609213760920933,18.264496326446533,3.0924884590148927,33.39,33.63,,,53
203,0.010791194573044777,100.0,0.27298018932342527,19.10861325263977,3.285880442047119,27.3,27.43,,,64
204,0.09925071102380753,99.20000036621094,0.2253619704927717,15.775337934494019,3.277887804412842,25.4,25.4,,,69
205,0.009573183432221412,100.0,0.19678379126957485,13.77486538887024,3.4098983329772947,30.01,30.01,,,69
206,0.03355191510915756,100.0,0.17890142372676304,12.523099660873413,2.8311270069122316,33.39,33.39,,,68
207,0.024805603265762328,100.0,0.23923730850219727,16.74661159515381,3.0192495738983154,33.97,34.02,,,66
208,0.787757481098175,72.00000036621094,0.17780583586011614,12.44640851020813,2.469577640914917,26.99,26.99,,,69
209,0.0144219393953681,100.0,0.21792822565351214,15.25497579574585,3.5409919876098632,30.46,31.31,,,51
210,0.23939586448669434,97.39999749755859,0.20563328606741768,14.394330024719238,2.9112581951141356,29.34,30.21,,,50
211,0.007168951030820608,100.0,0.2471557651247297,17.30090355873108,2.821548957824707,36.55,38.45,,,39
212,0.019581396117806436,100.0,0.26422365733555386,18.49565601348877,3.005383697128296,30.85,30.93,,,60
213,0.06286457765102386,99.8,0.20585555689675467,14.409888982772827,3.1594557624816892,27.37,27.89,,,41
214,0.01166514878720045,100.0,0.22215881688254221,15.551117181777954,2.7791976123809814,36.57,36.98,,,46
215,0.26378207755088806,96.59999774169921,0.18488949026380266,12.942264318466187,2.830100624084473,29.01,30.06,,,53
216,0.04888939389586449,100.0,0.18626858506883895,13.038800954818726,3.1740091625213624,28.08,29.3,,,43
217,0.04905885380506515,100.0,0.22114197526659285,15.479938268661499,3.345923328781128,30.83,34.06,,,43
218,0.012281962521374225,100.0,0.20335534300122943,14.23487401008606,3.0981502296447756,32.8,33.29,,,33
219,0.005834794130176305,100.0,0.1981783696583339,13.872485876083374,3.1249982707977293,32.16,32.21,,,65
220,0.34783433890342713,90.79999871826172,0.2203716380255563,15.42601466178894,2.7810364402770995,32.16,32.97,,,54
221,0.11393971031904221,98.80000024414062,0.19251712730952672,13.47619891166687,2.9178702869415285,31.86,31.94,,,67
222,0.04082029557228088,100.0,0.2074758665902274,14.523310661315918,3.27976951751709,26.61,28.26,,,35
223,0.3296189396381378,94.99999822998046,0.18246990612574987,12.77289342880249,2.9762474586486816,26.67,26.82,,,66
224,0.01670208276808262,100.0,0.262849269594465,18.39944887161255,3.6578622341156004,22.52,22.53,,,67
225,2.302585678100586,9.999999885559083,0.19086062908172607,13.360244035720825,2.302585386657715,10.0,10.0,,,0
226,0.9333671174049377,69.79999761962891,0.16847638062068393,11.793346643447876,2.45667023563385,26.22,26.22,,,69
227,0.38082236671447756,89.59999871826172,0.2491710935320173,17.44197654724121,3.1156994888305665,25.63,26.36,,,29
228,0.009109665274620055,100.0,0.22103872639792307,15.472710847854614,3.060360796546936,32.54,32.95,,,50
229,0.03247425252199173,100.0,0.18015130247388567,12.610591173171997,3.4146171058654784,27.71,28.81,,,39
230,0.02244438284635544,100.0,0.24629596982683455,17.240717887878418,2.9523811126708983,23.94,25.56,,,34
231,0.43206643891334534,87.5999970703125,0.21298086302621025,14.908660411834717,2.537062657546997,30.74,31.31,,,54
232,1.4074783582687378,48.40000012207031,0.16682255268096924,11.677578687667847,2.0645298797607423,26.6,26.69,,,68
233,2.302585178375244,9.999999717712402,0.17197903905596051,12.038532733917236,2.3025851860046385,10.0,10.0,,,0
234,0.03825572606921196,100.0,0.2213482243674142,15.494375705718994,3.2483789821624756,30.75,30.9,,,63
235,0.019581396117806436,100.0,0.27816669940948485,19.47166895866394,3.005383697128296,30.85,30.93,,,60
236,0.034735779613256454,100.0,0.21264266967773438,14.884986877441406,2.8351662628173826,28.42,29.22,,,52
237,0.10562696385383606,99.40000012207031,0.23409261022295272,16.38648271560669,3.168863955307007,28.68,29.75,,,39
238,0.013373415127396584,100.0,0.23968261991228376,16.777783393859863,3.406617413330078,31.37,33.35,,,40
239,1.7354738807678223,36.80000018310547,0.16723426750728063,11.706398725509644,2.1047381175994873,23.33,23.43,,,55
240,1.3507177867889404,51.79999926757812,0.15728444712502615,11.009911298751831,1.9068046180725098,29.44,29.78,,,65
241,0.02406460191309452,100.0,0.24754117897578648,17.327882528305054,3.3222755933761596,28.4,28.67,,,59
242,0.14993058907985687,98.60000036621093,0.24839319501604354,17.387523651123047,3.1562434970855713,28.31,29.0,,,23
243,0.04994180250167847,100.0,0.1696444238935198,11.875109672546387,2.7731220947265625,32.89,34.19,,,30
244,0.004374384377151728,100.0,0.2397968598774501,16.78578019142151,2.669453375816345,37.07,37.1,,,61
245,0.44498690938949587,88.39999957275391,0.21196754319327218,14.837728023529053,2.4977866748809814,30.98,31.94,,,49
246,0.011261002495884895,100.0,0.21879396779196603,15.315577745437622,3.1492902778625487,33.31,34.39,,,36
247,0.45706532335281375,87.80000030517579,0.18481766496385846,12.937236547470093,2.59291474609375,30.77,30.92,,,62
248,0.004763275414705276,100.0,0.21561877386910575,15.093314170837402,3.3562496879577637,32.56,32.56,,,67
249,0.024640904262661936,100.0,0.22422136919839042,15.695495843887329,3.05363370513916,28.11,28.78,,,53
250,0.018777883112430574,100.0,0.20710362706865584,14.497253894805908,2.8943614288330077,33.45,33.54,,,67
251,0.8233051085472107,74.20000024414063,0.19737473896571567,13.816231727600098,2.1564780639648435,29.54,29.58,,,40
252,0.02109758089482784,99.80000012207032,0.22790792328970774,15.953554630279541,3.2478758598327637,28.14,28.14,,,69
253,0.14329233992099763,98.80000048828126,0.2032493897846767,14.227457284927368,2.9067375411987304,25.61,25.61,,,69
254,0.030389370173215868,100.0,0.19156749929700578,13.409724950790405,3.029700072479248,30.28,30.31,,,62
